id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,result
25,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,6,6,6,10,9,11,16,21,11,17,17,14,12,16,14,17,20,15,16,10,20,12,19,17,17,25,19,18,19,22,17,23,20,29,27,42,29,30,35,43,52,44,35,37,34,34,33,36,33,30,38,33,42,32,37,35,40,29,31,34,28,31,32,30,19,33,29,40,20,24,26,39,29,34,35,34,38,32,46,54,46,61,30,28,33,28,24,32,26,43,35,37,47,53,36,39,40,33,32,27,30,29,34,30,27,27,26,20,36,31,31,39,57,39,33,43,42,35,35,25,36,33,32,34,32,43,23,26,25,27,40,32,24,23,27,30,30,27,40,26,35,27,25,32,25,36,21,35,32,19,29,19,23,26,17,18,37,27,27,26,17,19,28,22,41,40,25,24,31,26,19,35,30,34,35,31,26,32,38,35,43,48,47,63,64,37,25,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
26,0,0,0,0,0,0,0,0,0,2,1,1,2,2,0,2,2,2,5,8,8,4,6,15,10,16,14,13,9,6,11,15,11,14,11,16,16,9,21,28,14,17,14,18,28,19,17,26,30,36,29,34,42,27,47,52,36,55,31,32,23,25,26,31,38,31,25,35,29,35,35,34,33,29,28,27,22,26,22,25,26,26,28,35,25,22,31,28,37,31,34,38,42,36,42,47,35,38,48,56,54,46,30,33,34,48,52,47,47,44,57,31,31,31,19,33,38,28,34,23,31,31,18,29,33,27,32,34,27,33,44,49,27,38,32,35,39,34,26,45,37,40,42,27,31,27,38,28,25,27,26,31,31,27,23,30,31,24,35,26,34,28,17,34,30,35,36,33,38,29,24,31,21,35,26,26,31,28,36,29,26,28,29,33,27,31,24,23,32,31,35,33,30,26,29,32,38,46,51,74,57,23,14,16,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,2,1,0,5,6,6,11,9,17,15,11,15,14,17,13,24,20,17,25,22,23,30,19,19,24,28,19,21,26,25,29,45,27,50,55,60,61,56,61,34,33,30,28,20,24,23,22,24,19,19,18,25,15,18,22,21,29,26,32,24,32,23,21,32,24,36,31,35,30,22,39,28,27,28,34,28,46,52,51,46,58,52,47,48,48,37,41,45,52,54,61,45,52,43,50,78,59,56,56,45,54,47,50,43,46,39,38,37,32,33,37,33,49,35,43,26,36,29,34,35,48,42,32,35,32,36,26,35,40,29,38,33,32,25,36,25,26,31,26,28,27,19,31,18,26,25,32,27,16,18,25,18,17,20,14,21,21,19,19,14,19,11,17,17,24,18,11,19,28,28,31,42,42,42,39,30,23,24,32,35,31,20,12,6,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,6,1,4,7,7,14,12,9,16,18,18,17,20,20,18,22,12,12,29,19,16,20,25,30,19,29,27,27,24,30,34,42,57,60,44,45,51,54,49,43,47,32,25,30,22,18,23,19,23,26,24,25,23,19,21,23,27,16,24,31,23,23,28,21,19,33,29,27,30,28,41,19,29,31,25,36,27,39,46,51,67,75,75,58,58,52,47,45,50,40,38,32,41,43,47,53,50,41,62,36,51,44,38,43,41,40,41,40,35,35,23,39,39,49,36,37,32,34,27,50,26,40,37,28,34,37,27,24,35,36,31,35,28,34,28,24,20,28,27,30,37,29,31,24,29,21,25,24,25,28,24,24,17,23,25,22,20,18,22,15,20,20,32,20,20,17,27,29,31,30,25,47,60,40,23,42,28,15,21,14,10,13,14,6,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,2,1,4,3,5,5,10,12,16,11,11,21,12,17,34,23,23,30,23,23,23,19,24,35,25,23,26,21,21,28,37,47,51,56,55,53,56,60,37,38,30,26,26,11,26,20,38,25,24,20,17,23,25,19,24,17,19,16,32,34,29,24,29,25,24,35,44,31,33,17,30,25,32,34,38,44,42,49,51,57,46,45,41,43,39,38,41,42,50,46,38,44,58,46,75,76,70,49,42,41,55,45,45,44,53,53,32,36,38,38,37,36,39,41,35,36,30,35,51,27,27,26,42,31,29,35,35,31,34,28,29,28,47,30,30,28,33,27,26,28,12,20,25,21,31,21,19,20,22,26,16,27,12,18,25,20,18,18,20,13,23,19,21,13,19,12,20,27,23,30,32,31,49,40,26,26,25,16,17,27,41,36,16,10,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1,3,4,9,11,20,9,19,15,21,30,21,19,23,20,15,20,20,28,20,22,27,23,9,22,16,13,25,20,13,11,19,23,19,20,26,14,12,23,17,15,12,13,17,25,22,28,18,20,28,42,48,42,65,63,69,58,66,47,43,37,45,44,45,61,43,44,22,37,36,26,29,24,31,27,20,33,23,23,36,28,36,23,36,29,34,33,29,31,37,35,22,35,46,41,36,47,34,33,39,38,27,27,35,27,23,25,35,42,23,33,38,35,40,36,36,34,32,39,40,48,47,25,40,41,37,45,41,45,40,27,32,31,37,43,31,40,34,29,26,41,35,28,25,28,25,22,26,20,20,19,27,25,26,33,29,24,33,29,28,44,38,35,40,41,42,36,42,53,54,50,49,50,38,40,39,47,39,32,16,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,3,2,8,11,15,15,17,10,19,17,17,16,21,26,27,25,33,13,18,22,14,28,29,16,21,23,20,16,31,13,22,22,19,25,21,17,15,17,28,23,20,22,15,17,22,31,23,21,27,25,25,29,27,47,51,51,71,69,49,55,46,45,41,33,39,36,36,34,30,28,23,24,15,28,30,22,28,28,21,21,26,32,23,24,28,26,25,42,39,24,21,24,27,39,36,33,44,33,40,32,30,26,31,33,47,41,29,21,37,37,40,25,42,31,33,35,28,34,28,26,33,29,33,34,34,47,39,40,27,38,40,38,45,40,38,36,32,45,35,32,31,30,32,25,36,38,38,33,39,41,41,36,32,25,32,38,27,25,24,36,42,33,32,38,34,37,45,42,42,56,44,45,44,48,44,60,51,47,45,17,11,3,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
32,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,4,2,3,6,2,4,10,5,7,7,11,24,18,20,16,23,18,14,10,18,18,16,28,18,29,23,18,23,18,22,21,17,24,23,20,21,27,11,17,13,27,33,33,39,36,37,35,23,21,41,35,52,43,41,44,41,54,38,40,33,44,28,32,33,42,28,24,26,20,25,22,24,25,24,20,14,11,7,24,18,25,27,30,22,20,27,23,33,26,31,30,37,36,21,29,30,29,30,39,42,35,46,48,39,43,40,43,34,46,34,39,35,34,33,33,27,31,39,47,38,33,41,22,37,34,33,34,39,30,43,35,39,33,33,33,28,35,31,28,30,43,31,43,33,37,28,39,34,49,36,48,41,46,38,31,43,33,37,37,36,30,25,25,30,38,34,33,35,43,51,32,49,32,41,51,69,74,79,69,51,29,15,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,1,0,0,1,6,7,6,5,13,13,19,15,17,17,30,21,22,22,22,22,20,26,20,20,14,25,20,15,17,14,25,21,18,20,26,14,18,22,23,13,28,20,16,11,21,18,21,30,26,23,27,31,37,49,53,59,73,68,52,59,71,60,46,49,57,50,54,41,40,28,26,28,30,31,24,27,27,28,21,27,30,30,28,28,32,25,37,22,29,32,32,32,48,31,42,41,33,31,41,48,52,36,41,24,40,28,39,28,30,31,24,26,32,29,35,35,37,37,39,59,29,48,41,30,36,40,46,43,33,35,39,32,40,37,35,26,35,44,34,31,31,31,27,25,28,20,24,29,16,21,26,11,22,26,31,30,36,19,29,35,38,33,21,30,26,39,36,41,35,44,48,44,47,48,48,34,32,37,49,51,26,20,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5,5,7,7,5,11,10,8,11,13,19,24,22,18,23,28,28,21,27,19,12,31,19,25,30,23,24,39,35,36,34,43,46,37,64,52,42,43,28,18,20,23,18,21,25,21,18,26,21,26,31,20,29,28,17,14,22,18,24,17,28,25,33,23,32,33,29,31,36,24,26,37,35,33,51,35,50,43,60,41,55,43,40,49,49,35,46,47,42,38,50,56,41,61,68,60,42,59,51,41,39,48,40,40,43,50,32,33,42,43,41,48,52,39,37,38,33,46,36,36,39,31,40,38,35,33,30,25,27,34,23,39,32,28,35,29,35,30,27,28,25,23,25,25,27,27,22,13,28,17,18,20,17,17,15,23,26,18,18,24,16,21,17,20,15,20,20,42,30,31,38,43,33,32,24,27,24,24,39,36,23,18,7,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,0,2,5,6,3,6,10,10,15,17,19,20,20,19,19,22,19,22,23,21,22,20,26,20,21,23,27,26,26,35,26,32,47,48,44,55,41,60,50,53,35,27,32,24,25,24,16,16,24,23,13,17,20,26,20,17,22,25,27,26,30,19,26,24,31,35,28,27,27,33,39,28,34,28,36,27,21,50,29,46,57,69,91,67,52,46,54,50,50,45,44,39,54,45,47,50,49,59,61,43,45,45,49,36,38,39,38,30,43,33,34,34,36,46,35,33,37,30,47,36,40,33,36,39,37,40,32,33,29,31,26,23,33,34,28,19,29,24,26,20,31,37,19,24,30,24,20,26,23,29,26,25,23,28,21,25,26,19,7,24,11,17,24,31,17,17,20,26,26,17,39,44,53,49,30,37,27,38,18,17,13,12,6,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,1,4,2,8,2,4,4,5,9,5,10,14,21,24,29,27,33,45,42,30,33,23,33,19,16,11,11,17,15,15,17,11,16,15,17,21,25,10,23,18,27,22,25,34,25,38,25,25,32,35,37,32,44,38,46,32,43,40,39,51,41,48,65,68,62,51,65,49,72,75,82,79,73,68,60,69,62,68,67,67,63,84,67,59,49,56,61,59,60,57,42,59,56,50,44,47,42,55,49,50,37,35,44,46,49,42,47,36,45,31,32,42,29,31,33,26,35,27,28,39,31,36,36,27,25,26,24,22,19,25,22,26,20,23,35,38,21,28,26,24,30,26,29,25,35,24,24,19,29,28,28,31,28,32,31,31,29,29,10,10,9,6,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,4,3,7,4,3,2,4,6,6,6,7,13,17,30,25,31,35,34,43,24,48,32,19,13,23,14,13,18,9,6,15,14,15,15,14,15,24,20,13,31,18,36,28,30,32,25,30,32,38,29,27,25,28,40,30,36,45,35,51,51,49,55,53,54,66,55,52,70,69,67,58,72,70,74,71,70,50,63,44,52,48,52,51,56,63,55,54,65,61,50,42,56,46,66,57,56,46,56,48,55,36,43,34,42,37,30,42,30,34,44,37,28,38,42,40,37,36,39,35,27,36,41,32,29,30,30,24,33,29,23,32,21,31,15,40,32,39,29,24,27,35,31,40,38,49,50,40,45,37,37,35,24,25,19,24,13,12,20,6,13,6,4,4,4,3,4,2,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,2,2,2,8,3,2,4,3,4,4,10,30,29,24,21,23,30,32,35,30,25,22,20,12,10,12,9,12,9,9,14,9,13,14,20,15,21,13,18,22,27,20,22,24,19,31,24,26,33,26,23,29,34,24,49,48,37,51,48,44,44,41,50,61,44,74,80,54,72,75,87,84,58,69,54,62,61,57,52,52,70,56,55,49,53,42,56,59,56,72,64,71,67,48,65,55,69,47,42,40,50,39,38,41,41,37,32,46,37,34,39,38,45,38,38,40,41,33,50,39,23,21,39,37,41,27,29,23,29,37,31,36,35,25,47,30,22,33,37,23,31,40,42,46,36,40,44,31,32,32,27,23,16,30,10,22,17,11,6,4,6,6,5,3,2,2,4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,8,5,6,2,6,5,6,11,13,20,28,25,42,21,37,45,62,29,43,28,22,17,21,15,10,22,9,13,19,18,18,11,14,26,19,30,18,12,26,25,24,25,29,31,36,37,36,23,24,30,34,53,30,43,46,56,37,37,42,50,51,54,69,57,60,61,57,60,81,71,78,76,67,67,72,62,79,56,67,67,81,82,71,62,81,68,56,60,57,36,50,59,35,40,43,42,38,37,50,50,48,43,47,44,39,34,42,37,35,28,31,31,34,32,30,28,28,28,33,36,33,23,28,21,19,25,20,32,20,28,23,24,29,30,30,21,25,22,28,23,24,26,24,30,22,19,16,31,39,28,33,34,19,20,18,14,10,9,4,8,12,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,4,3,1,2,1,2,4,3,1,5,1,3,3,5,4,3,5,4,7,6,8,5,6,2,7,5,5,18,14,14,12,12,15,23,24,25,37,29,40,41,59,47,43,56,70,49,51,65,43,42,44,43,39,51,45,25,35,31,32,47,42,33,41,31,44,40,45,43,39,42,35,45,50,39,35,43,47,48,56,63,66,51,45,53,55,61,57,48,53,48,55,51,36,52,31,38,48,46,37,41,47,35,48,41,48,54,41,46,65,39,45,35,35,34,46,51,24,42,47,64,43,38,31,44,39,46,38,42,41,42,44,40,38,38,44,44,41,37,49,41,40,32,40,35,19,28,47,34,30,32,34,52,74,62,38,48,31,26,19,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,2,1,0,1,1,1,0,3,3,2,2,2,7,3,2,2,4,8,5,2,12,11,7,9,11,7,5,14,11,15,13,16,19,16,30,24,31,24,35,35,34,44,39,62,76,56,54,64,61,73,60,45,32,33,31,42,39,36,32,35,42,36,40,33,51,35,44,39,34,44,43,45,43,51,39,39,43,42,40,61,59,59,75,52,51,54,60,67,57,60,30,59,54,52,56,51,57,39,45,49,44,43,37,45,38,35,32,44,40,45,38,51,51,43,44,46,35,33,33,44,48,56,28,44,40,28,40,40,39,35,36,42,36,37,45,36,31,34,34,40,27,28,33,25,22,23,39,41,44,43,40,40,29,40,43,50,57,35,34,19,6,4,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,3,2,9,5,4,4,10,14,19,26,26,24,23,30,41,36,47,41,38,29,16,20,23,16,24,17,21,15,11,14,14,15,8,13,14,30,19,18,23,19,28,35,32,36,31,22,26,30,38,39,28,34,32,39,33,42,48,44,56,46,48,51,55,71,47,68,68,62,79,68,57,77,68,57,56,75,68,54,74,64,54,71,56,55,88,77,56,56,65,66,70,44,56,48,41,37,54,52,32,44,34,39,28,49,39,51,40,46,33,44,35,30,45,31,29,32,37,29,31,29,25,25,21,13,16,25,29,27,19,30,34,17,27,23,36,39,31,30,28,31,21,27,23,30,16,21,34,23,23,26,36,28,26,19,14,17,12,9,11,9,7,7,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,2,1,2,5,2,4,2,1,7,1,2,2,4,4,6,10,5,10,7,8,2,6,6,7,12,6,9,8,5,17,14,23,18,28,17,29,25,32,25,49,38,38,50,59,79,78,74,74,63,56,57,47,33,49,53,49,33,25,32,36,50,45,45,31,35,46,47,38,48,37,43,40,38,39,53,56,50,65,62,64,53,60,62,69,66,59,74,58,53,58,43,44,49,34,68,51,48,42,47,37,38,54,40,52,38,49,48,38,49,48,49,41,38,31,35,32,39,34,35,42,32,35,43,37,26,37,30,30,31,27,27,29,36,39,18,30,39,28,34,41,31,26,35,33,38,29,30,23,30,35,37,40,36,37,38,33,31,25,27,18,11,5,6,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3,2,2,2,3,3,2,3,2,3,5,5,3,3,1,4,3,3,6,8,7,7,5,9,7,6,11,17,15,14,12,14,15,23,22,32,35,32,42,45,53,50,53,64,76,86,86,92,69,56,41,38,44,49,31,41,36,26,47,32,34,34,46,51,46,43,59,51,40,42,49,46,44,57,59,48,47,55,68,68,81,59,50,70,57,59,50,49,46,44,56,42,59,51,32,58,48,46,42,40,40,43,36,40,36,38,34,45,39,34,43,27,38,34,39,40,37,33,47,34,36,43,43,41,40,36,44,31,27,31,30,26,22,39,23,36,31,34,28,36,31,26,27,41,38,28,28,45,27,34,35,35,35,40,37,50,20,31,12,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,5,3,4,3,6,2,8,10,10,11,12,13,15,15,14,17,17,22,27,25,23,24,26,38,29,34,30,28,31,34,41,36,34,38,52,43,47,50,37,42,51,51,47,53,50,51,43,36,51,38,49,43,45,37,27,31,41,36,29,26,36,31,40,31,42,30,28,23,32,29,29,28,39,27,32,29,44,44,46,57,81,72,60,66,60,50,50,39,39,40,36,31,31,41,36,35,46,44,54,74,78,56,38,27,43,47,49,41,38,44,35,38,28,28,26,41,43,40,40,24,41,33,31,31,38,49,38,45,48,57,49,50,34,46,37,35,50,40,34,28,31,28,27,17,26,23,23,19,18,16,28,19,21,17,12,12,19,16,11,14,11,9,8,6,7,6,7,3,2,3,2,2,2,2,2,2,1,3,3,3,6,2,1,1,2,0,2,0,1,2,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6
46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,5,7,2,7,8,5,18,12,11,17,24,22,20,15,18,21,18,27,23,32,25,31,24,32,49,39,28,36,38,34,36,44,47,38,44,66,53,48,64,51,58,53,42,43,47,50,53,45,35,44,19,35,32,33,37,39,38,32,36,39,43,28,30,31,34,35,34,31,37,43,24,40,26,42,46,62,67,69,67,82,70,58,52,43,53,37,34,53,28,49,41,34,41,42,53,67,85,79,52,51,38,31,46,47,36,47,34,35,28,25,31,31,35,42,44,34,36,39,41,42,39,45,43,37,50,31,43,36,40,31,34,30,35,32,25,28,12,21,24,18,16,26,26,18,21,17,15,18,12,17,15,11,14,17,9,7,12,11,6,6,6,3,1,4,3,5,2,0,1,0,2,2,2,3,3,2,1,1,4,3,3,3,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,8,6,4,8,8,13,9,9,18,13,17,18,21,14,12,24,26,27,31,27,23,31,24,25,41,34,34,26,28,39,43,41,39,41,50,38,39,53,29,63,49,61,45,46,41,39,46,28,32,27,29,29,35,35,26,31,31,28,38,42,36,37,34,32,35,40,29,37,30,29,22,36,37,43,42,53,52,69,75,70,67,57,54,41,51,37,36,44,36,39,36,30,35,35,45,45,64,64,77,58,35,41,45,51,38,34,41,37,28,46,39,26,29,52,35,28,28,32,43,35,38,40,48,46,43,43,50,45,55,39,47,37,42,36,36,33,28,26,31,28,25,23,25,28,27,23,23,17,23,20,18,20,14,13,13,17,3,20,13,17,11,9,12,8,6,8,2,2,2,0,0,3,1,3,5,3,2,5,1,4,0,1,2,1,0,2,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,3,0,4,5,5,5,12,13,9,9,8,11,14,21,16,16,12,17,24,15,23,18,29,24,26,20,25,32,45,24,26,29,34,33,25,39,48,51,30,40,35,39,41,40,40,42,47,34,34,38,32,37,23,48,38,37,39,45,55,35,64,41,32,34,44,27,28,28,29,36,21,41,27,26,23,25,39,31,36,38,47,39,32,51,36,31,28,25,26,37,27,30,38,30,33,37,30,42,46,44,65,53,62,66,50,57,48,61,42,53,49,46,43,34,59,40,36,33,35,53,42,48,36,47,44,47,34,51,42,35,41,42,39,32,40,41,44,23,36,42,32,38,29,24,40,32,28,43,29,26,37,26,22,28,24,31,15,18,23,20,38,26,35,24,22,27,28,10,12,4,3,0,2,2,2,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,4,5,1,4,7,14,6,5,16,10,10,17,15,12,22,13,25,20,19,22,19,13,24,22,25,25,33,41,23,20,40,20,36,39,48,23,35,32,37,33,34,46,36,27,32,26,34,31,39,34,41,36,41,30,44,61,50,56,44,34,34,34,35,38,27,36,31,44,22,39,34,31,31,31,35,34,28,39,36,37,36,45,41,35,28,33,33,30,30,21,22,24,34,35,36,31,32,31,50,62,62,77,48,56,65,30,42,50,44,37,46,36,29,35,44,30,39,35,37,34,48,53,48,35,44,43,34,42,38,38,42,40,36,51,39,43,46,31,39,50,41,39,49,43,22,36,33,44,26,39,33,31,26,28,27,26,30,28,25,24,30,25,40,27,30,14,34,14,7,5,3,4,3,2,0,1,2,0,2,0,0,2,1,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,4,4,5,1,11,7,8,11,5,9,10,9,12,16,26,22,27,23,25,22,23,24,20,19,27,17,24,22,27,29,25,29,24,41,17,33,40,39,31,41,33,44,39,43,27,38,31,32,41,36,40,37,31,46,38,50,59,54,53,46,37,47,34,27,31,26,26,32,36,38,34,33,35,33,40,40,30,29,29,48,29,42,29,40,33,31,30,33,27,25,23,24,34,28,40,21,31,37,45,62,63,72,53,55,61,55,46,56,51,50,54,53,43,49,39,39,40,44,34,46,39,36,37,34,27,39,41,36,40,42,41,46,40,28,46,35,38,40,43,39,27,54,39,34,28,40,18,31,32,30,38,36,26,25,27,20,32,24,28,19,24,21,14,29,31,41,20,14,12,9,4,1,3,1,1,2,3,2,0,2,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
